<<<<<<< HEAD
timestamp,open,high,low,close,volume
2021:06:15 14:21:25 IST +0530,1015.8,1026.2,1015.8,1021.7,1525
2021:06:15 14:22:16 IST +0530,1021.7,1021.7,1018.45,1018.45,1525
2021:06:15 14:23:02 IST +0530,1018.45,1018.45,1008.1,1012.1,1525
2021:06:15 14:23:55 IST +0530,1012.1,1026.0,1012.1,1026.0,1700
2021:06:15 14:24:35 IST +0530,1026.0,1037.0,1026.0,1034.7,2725
2021:06:15 14:25:20 IST +0530,1034.7,1034.7,1034.7,1034.7,1525
2021:06:15 14:26:10 IST +0530,1034.7,1034.7,1031.85,1031.85,1525
2021:06:15 14:26:50 IST +0530,1031.85,1031.85,1025.95,1025.95,2100
2021:06:15 14:27:35 IST +0530,1025.95,1032.95,1025.95,1031.0,1525
2021:06:15 14:28:20 IST +0530,1031.0,1031.0,1031.0,1031.0,1525
2021:06:15 14:29:05 IST +0530,1031.0,1031.0,1009.25,1010.45,1825
2021:06:15 14:29:50 IST +0530,1010.45,1014.45,1010.45,1014.45,1525
2021:06:15 14:30:30 IST +0530,1014.45,1014.45,1014.45,1014.45,1525
2021:06:15 14:31:19 IST +0530,1014.45,1014.45,1000.5,1004.2,1525
2021:06:15 14:32:07 IST +0530,1004.2,1007.35,1004.2,1007.35,1525
2021:06:15 14:32:51 IST +0530,1007.35,1007.35,1007.35,1007.35,1525
2021:06:15 14:33:38 IST +0530,1007.35,1030.0,1007.35,1030.0,1800
2021:06:15 14:34:35 IST +0530,1030.0,1030.0,1030.0,1030.0,3050
2021:06:15 14:35:33 IST +0530,1030.0,1030.0,1030.0,1030.0,3050
2021:06:15 14:36:14 IST +0530,1030.0,1030.0,1014.85,1014.85,1600
2021:06:15 14:36:59 IST +0530,1014.85,1014.85,1014.85,1014.85,1525
2021:06:15 14:37:41 IST +0530,1014.85,1014.85,1014.85,1014.85,1525
2021:06:15 14:38:30 IST +0530,1014.85,1014.85,1014.85,1014.85,1525
2021:06:15 14:39:21 IST +0530,1014.85,1015.05,1009.55,1009.55,1525
2021:06:15 14:40:03 IST +0530,1009.55,1009.55,1009.55,1009.55,1525
2021:06:15 14:40:48 IST +0530,1009.55,1009.55,1004.15,1004.15,1525
2021:06:15 14:41:30 IST +0530,1004.15,1008.9,992.85,992.85,2950
2021:06:15 14:42:14 IST +0530,992.9,1003.45,992.9,999.7,2925
2021:06:15 14:42:50 IST +0530,999.7,999.7,999.05,999.7,1525
2021:06:15 14:43:35 IST +0530,999.7,999.7,999.7,999.7,1525
2021:06:15 14:44:20 IST +0530,999.7,999.7,999.7,999.7,1525
2021:06:15 14:45:08 IST +0530,999.7,999.7,972.0,998.0,4675
2021:06:15 14:45:45 IST +0530,998.0,998.0,996.65,996.65,1525
2021:06:15 14:46:27 IST +0530,996.65,1002.15,990.65,1001.85,1525
2021:06:15 14:47:08 IST +0530,1001.85,1020.0,1001.85,1020.0,1525
2021:06:15 14:47:54 IST +0530,1020.0,1026.6,1014.5,1016.65,1525
2021:06:15 14:48:44 IST +0530,1016.65,1016.65,1014.9,1014.9,1525
2021:06:15 14:49:24 IST +0530,1014.9,1016.1,1014.9,1016.1,6025
2021:06:15 14:50:06 IST +0530,1016.1,1019.15,1016.1,1019.15,2025
2021:06:15 14:50:42 IST +0530,1019.15,1020.0,1019.15,1020.0,1525
2021:06:15 14:51:23 IST +0530,1020.0,1020.0,1010.7,1015.75,1525
2021:06:15 14:52:06 IST +0530,1015.75,1015.75,1015.75,1015.75,1525
2021:06:15 14:52:48 IST +0530,1015.75,1015.75,1015.75,1015.75,1525
2021:06:15 14:53:32 IST +0530,1015.75,1015.75,1015.75,1015.75,1525
2021:06:15 14:54:15 IST +0530,1015.75,1015.75,1010.1,1010.1,1525
2021:06:15 14:54:59 IST +0530,1010.1,1010.1,1010.1,1010.1,1525
2021:06:15 14:55:41 IST +0530,1010.1,1025.0,1010.1,1025.0,1825
2021:06:15 14:56:23 IST +0530,1025.0,1034.85,1022.45,1034.85,2975
2021:06:15 14:57:17 IST +0530,1034.85,1034.85,1034.85,1034.85,1525
2021:06:15 14:57:59 IST +0530,1034.85,1034.85,1024.0,1024.0,2500
2021:06:15 14:58:51 IST +0530,1024.0,1024.0,1023.35,1023.35,4975
2021:06:15 14:59:51 IST +0530,1023.35,1023.35,1015.65,1015.65,1525
2021:06:15 15:00:32 IST +0530,1015.65,1015.65,1010.0,1010.0,3175
2021:06:15 15:01:14 IST +0530,1010.0,1010.0,1010.0,1010.0,4575
2021:06:15 15:02:03 IST +0530,1010.0,1032.55,1010.0,1032.55,2000
2021:06:15 15:02:54 IST +0530,1032.55,1032.55,1020.2,1020.7,2425
2021:06:15 15:03:42 IST +0530,1020.7,1028.4,1020.05,1023.55,1775
2021:06:15 15:04:28 IST +0530,1023.55,1026.4,1021.6,1021.6,1525
2021:06:15 15:05:17 IST +0530,1021.6,1021.6,1021.6,1021.6,1525
2021:06:15 15:05:58 IST +0530,1021.6,1021.6,1021.6,1021.6,1525
2021:06:15 15:06:47 IST +0530,1021.6,1024.0,1015.0,1017.05,2675
2021:06:15 15:07:30 IST +0530,1017.05,1020.85,1015.1,1020.85,1525
2021:06:15 15:08:14 IST +0530,1020.85,1020.85,1017.65,1017.65,1525
2021:06:15 15:09:06 IST +0530,1017.65,1017.65,1011.35,1011.35,1525
2021:06:15 15:09:50 IST +0530,1011.35,1018.55,1011.35,1018.55,1525
2021:06:15 15:10:33 IST +0530,1018.55,1021.25,1015.75,1021.25,1525
2021:06:15 15:11:17 IST +0530,1021.25,1021.5,1019.05,1019.05,1525
2021:06:15 15:11:59 IST +0530,1019.05,1019.05,1016.0,1016.0,1875
2021:06:15 15:12:39 IST +0530,1016.0,1020.0,1016.0,1020.0,1850
2021:06:15 15:13:25 IST +0530,1020.0,1020.0,1020.0,1020.0,1525
2021:06:15 15:14:09 IST +0530,1020.0,1021.0,1018.5,1021.0,1525
2021:06:15 15:14:51 IST +0530,1021.0,1022.6,1021.0,1022.6,1525
2021:06:15 15:15:43 IST +0530,1022.6,1022.6,1022.15,1022.15,1525
2021:06:15 15:16:24 IST +0530,1022.15,1022.15,1007.6,1015.65,11675
2021:06:15 15:17:04 IST +0530,1015.65,1021.0,1015.65,1016.7,1800
2021:06:15 15:17:47 IST +0530,1016.7,1022.0,1016.7,1022.0,1525
2021:06:15 15:18:41 IST +0530,1022.0,1022.0,1014.1,1014.1,2275
2021:06:15 15:19:20 IST +0530,1014.2,1017.35,1013.95,1013.95,1525
2021:06:15 15:20:08 IST +0530,1013.95,1017.45,1013.95,1016.2,1525
2021:06:15 15:20:54 IST +0530,1016.2,1017.45,1013.7,1013.7,1550
2021:06:15 15:21:39 IST +0530,1013.7,1018.75,1010.35,1018.75,1525
2021:06:15 15:22:29 IST +0530,1018.75,1018.75,1009.85,1009.85,2025
2021:06:15 15:23:06 IST +0530,1009.85,1013.4,1009.85,1010.55,1525
2021:06:15 15:23:49 IST +0530,1010.55,1013.2,1010.1,1010.1,1525
2021:06:15 15:24:32 IST +0530,1010.1,1010.1,1010.0,1010.0,1525
2021:06:15 15:25:21 IST +0530,1010.0,1011.55,1008.7,1008.7,1525
2021:06:15 15:26:00 IST +0530,1008.7,1010.05,1002.65,1002.65,1525
2021:06:15 15:26:46 IST +0530,1002.65,1003.0,1002.65,1003.0,1525
2021:06:15 15:27:30 IST +0530,1003.0,1003.0,997.5,997.5,1525
2021:06:15 15:28:17 IST +0530,997.5,998.35,993.35,993.35,1525
2021:06:15 15:29:05 IST +0530,993.35,993.35,985.8,985.8,1525
2021:06:15 15:29:47 IST +0530,985.8,999.2,985.0,985.0,1525
2021:06:15 15:30:00 IST +0530,985.0,999.9,980.25,999.9,525
